1::Benadryl 1::Cold|Cough
3083::Equate Sleep Aid 10::Insomnia
3084::Excedrin PM 10::Insomnia
3085::Headache Relief PM 10::Insomnia
3086::Hetlioz 10::Insomnia
3087::Ibuprofen PM 10::Insomnia
3088::Legatrin PM 10::Insomnia
3089::Mapap PM 10::Insomnia
3090::Medi-Sleep 10::Insomnia
3091::Midol PM 10::Insomnia
3092::Motrin PM 10::Insomnia
3093::Night Time Pain 10::Insomnia
3094::Nighttime Sleepaid 10::Insomnia
3095::Pain Relief PM Extra Strength 10::Insomnia
3096::Percogesic Extra Strength 10::Insomnia
3097::Sleep Aid 10::Insomnia
3098::tasimelteon 10::Insomnia
3099::Tylenol Sore Throat Nighttime 10::Insomnia
3100::Unisom PM Pain 10::Insomnia
3101::Benadryl 11::Cold|Cough
3102::diphenhydramine 11::Cold
3103::chlorpheniramine 11::Cold
3104::Tussionex Pennkinetic 11::Cold
3105::Acetaminophen 11::Cold
3106::chlorpheniramine 11::Cold
3107::phenylephrine 11::Cold
3108::Tylenol Cold 11::Cold
3109::Banophen 11::Cold
3110::Chlor­Trimeton 11::Cold
3111::Coricidin HBP Maximum Strength Flu 11::Cold
3112::TussiCaps 11::Cold
3113::Tylenol Cold MultiSymptom 11::Cold
3114::Sudafed PE Sinus & Allergy 11::Cold
3115::pseudoephedrine /triprolidine 11::Cold
3116::Sudafed PE Cold & Cough 11::Cold
3117::Vicks Nyquil D Cold and Flu Nighttime Relief 11::Cold
3118::Coricidin HBP Cold & Flu 11::Cold
3119::Vicks Dayquil Cold & Flu Relief 11::Cold
3120::Promethazine DM 11::Cold
3121::carboplatin 11::Cancer
3122::Adriamycin 11::Cancer
3123::Cytoxan 11::Cancer
3124::Adrucil 11::Cancer
3125::fluorouracil 11::Cancer
3126::cyclophosphamide 11::Cancer
3127::doxorubicin 11::Cancer
3128::etoposide 11::Cancer
3129::Paraplatin 11::Cancer
3130::Cosmegen 11::Cancer
3131::Ethyol 11::Cancer
3132::Cytoxan Lyophilized 11::Cancer
3133::Leukeran 11::Cancer
3134::Vincasar PFS 11::Cancer
3135::Oncovin 11::Cancer
3136::Toposar 11::Cancer
3137::vincristine 11::Cancer
3138::Etopophos 11::Cancer
3139::Fludara 11::Cancer
3140::Neosar 11::Cancer
3141::amifostine 11::Cancer
3142::chlorambucil 11::Cancer
3143::Hycamtin 11::Cancer
3144::Ifex 11::Cancer
3145::Mustargen 11::Cancer
3146::Aricept 11::Alzheimer
3147::Namenda 11::Alzheimer
3148::donepezil 11::Alzheimer
3149::Exelon 11::Alzheimer
3150::Aricept ODT 11::Alzheimer
3151::memantine 11::Alzheimer
3152::Namenda XR 11::Alzheimer
3153::Razadyne ER 11::Alzheimer
3154::galantamine 11::Alzheimer
3155::Razadyne 11::Alzheimer
3156::rivastigmine 11::Alzheimer
3157::Alpha E 11::Alzheimer
3158::vitamin e 11::Alzheimer
3159::Hydergine 11::Alzheimer
3160::Namzaric 11::Alzheimer
3161::Aqua-E 11::Alzheimer
3162::Aqua Gem-E 11::Alzheimer
3163::Aquasol E 11::Alzheimer
3164::Aquavite-E 11::Alzheimer
3165::Nutr-E-Sol 11::Alzheimer
3166::donepezil / memantine 11::Alzheimer
3167::E-400 Clear 11::Alzheimer
3168::E-600 11::Alzheimer
3169::E-Gems 11::Alzheimer
3170::ergoloid mesylates 11::Alzheimer
3171::sumatriptan 11::Migraine
3172::Imitrex 11::Migraine
3173::Maxalt 11::Migraine
3174::Relpax 11::Migraine
3175::Amerge 11::Migraine
3176::Axert 11::Migraine
3177::Butalbital Compound 11::Migraine
3178::Treximet 11::Migraine
3179::Zomig 11::Migraine
3180::Maxalt-MLT 11::Migraine
3181::Excedrin Migraine 11::Migraine
3182::Cambia 11::Migraine
3183::Fiorinal 11::Migraine
3184::gabapentinOFF LABEL 11::Migraine
3185::Frova 11::Migraine
3186::rizatriptan 11::Migraine
3187::Reglan 11::Migraine
3188::cyclobenzaprineOFF LABEL 11::Migraine
3189::Excedrin 11::Migraine
3190::aspirin / butalbital / caffeine 11::Migraine
3191::naratriptan 11::Migraine
3192::NorflexOFF LABEL 11::Migraine
3193::Botox 11::Migraine
3194::MethergineOFF LABEL 11::Migraine
3195::Migranal 11::Migraine
3196::Cafergot 11::Migraine
3197::diclofenac 11::Migraine
3198::Imitrex Statdose 11::Migraine
3199::almotriptan 11::Migraine
3200::zolmitriptan 11::Migraine
3201::metoclopramide 11::Migraine
3202::naproxen / sumatriptan 11::Migraine
3203::acetaminophen / aspirin / caffeine 11::Migraine
3204::eletriptan 11::Migraine
3205::Imitrex Nasal 11::Migraine
3206::Sumavel DosePro 11::Migraine
3207::cyproheptadine 11::Migraine
3208::dihydroergotamine 11::Migraine
3209::frovatriptan 11::Migraine
3210::Migergot 11::Migraine
3211::orphenadrineOFF LABEL 11::Migraine
3212::Zomig-ZMT 11::Migraine
3213::acetaminophen / aspirin / caffeine / salicylamide 11::Migraine
3214::Alsuma 11::Migraine
3215::caffeine / ergotamine 11::Migraine
3216::ergotamine 11::Migraine
3217::venlafaxineOFF LABEL 11::Migraine
3218::AntiflexOFF LABEL 11::Migraine
3219::D.H.E. 45 11::Migraine
3220::Farbital 11::Migraine
3221::NorflexOFF LABEL 11::Migraine
3222::onabotulinumtoxinA 11::Migraine
3223::Onzetra Xsail 11::Migraine
3224::OrfroOFF LABEL 11::Migraine
3225::orphenadrineOFF LABEL 11::Migraine
3226::OrphenateOFF LABEL 11::Migraine
3227::Painaid 11::Migraine
3228::Reglan 11::Migraine
3229::Relpax 11::Migraine
3230::rizatriptan 11::Migraine
3231::sumatriptan 11::Migraine
3232::Sumavel DosePro 11::Migraine
3233::Treximet 11::Migraine
3234::Vanquish 11::Migraine
3235::venlafaxineOFF LABEL 11::Migraine
3236::Zecuity 11::Migraine
3237::Zembrace SymTouch 11::Migraine
3238::zolmitriptan 11::Migraine
3239::Zomig 11::Migraine
3240::Zomig-ZMT 11::Migraine
3241::Cymbalta 11::Depression
3242::Lexapro 11::Depression
3243::Zoloft 11::Depression
3244::Celexa 11::Depression
3245::Prozac 11::Depression
3246::Wellbutrin XL 11::Depression
3247::citalopram 11::Depression
3248::Abilify 11::Depression
3249::bupropion 11::Depression
3250::Xanax 11::Depression
3251::Effexor XR 11::Depression
3252::sertraline 11::Depression
3253::Wellbutrin 11::Depression
3254::fluoxetine 11::Depression
3255::Pristiq 11::Depression
3256::Effexor 11::Depression
3257::Paxil 11::Depression
3258::venlafaxine 11::Depression
3259::Wellbutrin SR 11::Depression
3260::trazodone 11::Depression
3261::Remeron 11::Depression
3262::Viibryd 11::Depression
3263::escitalopram 11::Depression
3264::mirtazapine 11::Depression
3265::paroxetine 11::Depression
3266::Seroquel XR 11::Depression
3267::amitriptyline 11::Depression
3268::alprazolam 11::Depression
3269::Deplin 11::Depression
3270::ZyprexaOFF LABEL 11::Depression
3271::duloxetine 11::Depression
3272::nortriptyline 11::Depression
3273::tramadolOFF LABEL 11::Depression
3274::Fetzima 11::Depression
3275::lamotrigineOFF LABEL 11::Depression
3276::Alprazolam Intensol 11::Depression
3277::aripiprazole 11::Depression
3278::Budeprion SR 11::Depression
3279::Budeprion XL 11::Depression
3280::Desyrel 11::Depression
3281::Niravam 11::Depression
3282::Oleptro 11::Depression
3283::quetiapine 11::Depression
3284::Serzone 11::Depression
3285::Xanax XR 11::Depression
3286::Aplenzin 11::Depression
3287::Desyrel Dividose 11::Depression
3288::doxepin 11::Depression
3289::Forfivo XL 11::Depression
3290::lithiumOFF LABEL 11::Depression
3291::olanzapineOFF LABEL 11::Depression
3292::Paxil CR 11::Depression
3293::risperidoneOFF LABEL 11::Depression
3294::Symbyax 11::Depression
3295::Asendin 11::Depression
3296::desipramine 11::Depression
3297::desvenlafaxine 11::Depression
3298::Emsam 11::Depression
3299::imipramine 11::Depression
3300::Irenka 11::Depression
3301::Methylin ER 11::Depression
3302::methylphenidate 11::Depression
3303::Nardil 11::Depression
3304::nefazodone 11::Depression
3305::Pamelor 11::Depression
3306::Parnate 11::Depression
3307::Pexeva 11::Depression
3308::Prozac Weekly 11::Depression
3309::Rapiflux 11::Depression
3310::Remeron SolTab 11::Depression
3311::Sinequan 11::Depression
3312::Abilify Discmelt 11::Depression
3313::amitriptyline / chlordiazepoxide 11::Depression
3314::amoxapine 11::Depression
3315::Anafranil 11::Depression
3316::Ambien 11::Insomnia
3317::trazodoneOFF LABEL 11::Insomnia
3318::zolpidem 11::Insomnia
3319::Lunesta 11::Insomnia
3320::Ativan 11::Insomnia
3321::Dalmane 11::Insomnia
3322::Restoril 11::Insomnia
3323::Ambien CR 11::Insomnia
3324::temazepam 11::Insomnia
3325::Zyprexa ZydisOFF LABEL 11::Insomnia
3326::Prosom 11::Insomnia
3327::amitriptyline 11::Insomnia
3328::Halcion 11::Insomnia
3329::Rozerem 11::Insomnia
3330::Advil PM 11::Insomnia
3331::Belsomra 11::Insomnia
3332::lorazepam 11::Insomnia
3333::clonazepamOFF LABEL 11::Insomnia
3334::Silenor 11::Insomnia
3335::Sonata 11::Insomnia
3336::Intermezzo 11::Insomnia
3337::Unisom SleepTabs 11::Insomnia
3338::ZyprexaOFF LABEL 11::Insomnia
3339::Tylenol PM 11::Insomnia
3340::diphenhydramine 11::Insomnia
3341::doxepin 11::Insomnia
3342::gabapentinOFF LABEL 11::Insomnia
3343::eszopiclone 11::Insomnia
3344::mirtazapineOFF LABEL 11::Insomnia
3345::doxylamine 11::Insomnia
3346::flurazepam 11::Insomnia
3347::Seconal 11::Insomnia
3348::triazolam 11::Insomnia
3349::quetiapineOFF LABEL 11::Insomnia
3350::diphenhydramine / ibuprofen 11::Insomnia
3351::estazolam 11::Insomnia
3352::olanzapineOFF LABEL 11::Insomnia
3353::Seconal Sodium 11::Insomnia
3354::zaleplon 11::Insomnia
3355::Doral 11::Insomnia
3356::Edluar 11::Insomnia
3357::secobarbital 11::Insomnia
3358::Zolpimist 11::Insomnia
3359::acetaminophen / diphenhydramine 11::Insomnia
3360::chloral hydrate 11::Insomnia
3361::Compoz Nighttime Sleep Aid 11::Insomnia
3362::Nytol 11::Insomnia
3363::oxazepamOFF LABEL 11::Insomnia
3364::quazepam 11::Insomnia
3365::ramelteon 11::Insomnia
3366::Simply Sleep 11::Insomnia
3367::Sominex 11::Insomnia
3368::Unisom SleepGels 11::Insomnia
3369::Unisom SleepMelts 11::Insomnia
3370::butabarbitalOFF LABEL 11::Insomnia
3371::Nytol QuickCaps 11::Insomnia
3372::pentobarbitalOFF LABEL 11::Insomnia
3373::phenobarbitalOFF LABEL 11::Insomnia
3374::Sleepinal 11::Insomnia
3375::suvorexant 11::Insomnia
3376::Tranquil Nighttime Sleep Aid 11::Insomnia
3377::Twilite 11::Insomnia
3378::Z-Sleep 11::Insomnia
3379::ZzzQuil 11::Insomnia
3380::Aceta-Gesic 11::Insomnia
3381::Aldex AN 11::Insomnia
3382::Aldex AN Chewable 11::Insomnia
3383::Aleve PM 11::Insomnia
3384::amobarbitalOFF LABEL 11::Insomnia
3385::Aquachloral Supprettes 11::Insomnia
3386::Care One Sleep Aid 11::Insomnia
3387::dimenhydrinateOFF LABEL 11::Insomnia
3388::diphenhydramine / magnesium salicylate 11::Insomnia
3389::diphenhydramine / naproxen 11::Insomnia
3390::Doans PM 11::Insomnia
3391::Doxytex 11::Insomnia
3392::Equaline Sleep Aid 11::Insomnia
3393::Equate Sleep Aid 11::Insomnia
3394::Excedrin PM 11::Insomnia
3395::Headache Relief PM 11::Insomnia
3396::Hetlioz 11::Insomnia
3397::Ibuprofen PM 11::Insomnia
3398::Legatrin PM 11::Insomnia
3399::Mapap PM 11::Insomnia
3400::Medi-Sleep 11::Insomnia
3401::Midol PM 11::Insomnia
3402::Motrin PM 11::Insomnia
3403::Night Time Pain 11::Insomnia
3404::Nighttime Sleepaid 11::Insomnia
3405::Pain Relief PM Extra Strength 11::Insomnia
3406::Percogesic Extra Strength 11::Insomnia
3407::Sleep Aid 11::Insomnia
3408::tasimelteon 11::Insomnia
3409::Tylenol Sore Throat Nighttime 11::Insomnia
3410::Unisom PM Pain 11::Insomnia
3411::Benadryl 12::Cold|Cough
3412::diphenhydramine 12::Cold
3413::chlorpheniramine 12::Cold
3414::Tussionex Pennkinetic 12::Cold
3415::Acetaminophen 12::Cold
3416::chlorpheniramine 12::Cold
3417::phenylephrine 12::Cold
3418::Tylenol Cold 12::Cold
3419::Banophen 12::Cold
3420::Chlor­Trimeton 12::Cold
3421::Coricidin HBP Maximum Strength Flu 12::Cold
3422::TussiCaps 12::Cold
3423::Tylenol Cold MultiSymptom 12::Cold
3424::Sudafed PE Sinus & Allergy 12::Cold
3425::pseudoephedrine /triprolidine 12::Cold
3426::Sudafed PE Cold & Cough 12::Cold
3427::Vicks Nyquil D Cold and Flu Nighttime Relief 12::Cold
3428::Coricidin HBP Cold & Flu 12::Cold
3429::Vicks Dayquil Cold & Flu Relief 12::Cold
3430::Promethazine DM 12::Cold
3431::carboplatin 12::Cancer
3432::Adriamycin 12::Cancer
3433::Cytoxan 12::Cancer
3434::Adrucil 12::Cancer
3435::fluorouracil 12::Cancer
3436::cyclophosphamide 12::Cancer
3437::doxorubicin 12::Cancer
3438::etoposide 12::Cancer
3439::Paraplatin 12::Cancer
3440::Cosmegen 12::Cancer
3441::Ethyol 12::Cancer
3442::Cytoxan Lyophilized 12::Cancer
3443::Leukeran 12::Cancer
3444::Vincasar PFS 12::Cancer
3445::Oncovin 12::Cancer
3446::Toposar 12::Cancer
3447::vincristine 12::Cancer
3448::Etopophos 12::Cancer
3449::Fludara 12::Cancer
3450::Neosar 12::Cancer
3451::amifostine 12::Cancer
3452::chlorambucil 12::Cancer
3453::Hycamtin 12::Cancer
3454::Ifex 12::Cancer
3455::Mustargen 12::Cancer
3456::Aricept 12::Alzheimer
3457::Namenda 12::Alzheimer
3458::donepezil 12::Alzheimer
3459::Exelon 12::Alzheimer
3460::Aricept ODT 12::Alzheimer
3461::memantine 12::Alzheimer
3462::Namenda XR 12::Alzheimer
3463::Razadyne ER 12::Alzheimer
3464::galantamine 12::Alzheimer
3465::Razadyne 12::Alzheimer
3466::rivastigmine 12::Alzheimer
3467::Alpha E 12::Alzheimer
3468::vitamin e 12::Alzheimer
3469::Hydergine 12::Alzheimer
3470::Namzaric 12::Alzheimer
3471::Aqua-E 12::Alzheimer
3472::Aqua Gem-E 12::Alzheimer
3473::Aquasol E 12::Alzheimer
3474::Aquavite-E 12::Alzheimer
3475::Nutr-E-Sol 12::Alzheimer
3476::donepezil / memantine 12::Alzheimer
3477::E-400 Clear 12::Alzheimer
3478::E-600 12::Alzheimer
3479::E-Gems 12::Alzheimer
3480::ergoloid mesylates 12::Alzheimer
3481::sumatriptan 12::Migraine
3482::Imitrex 12::Migraine
3483::Maxalt 12::Migraine
3484::Relpax 12::Migraine
3485::Amerge 12::Migraine
3486::Axert 12::Migraine
3487::Butalbital Compound 12::Migraine
3488::Treximet 12::Migraine
3489::Zomig 12::Migraine
3490::Maxalt-MLT 12::Migraine
3491::Excedrin Migraine 12::Migraine
3492::Cambia 12::Migraine
3493::Fiorinal 12::Migraine
3494::gabapentinOFF LABEL 12::Migraine
3495::Frova 12::Migraine
3496::rizatriptan 12::Migraine
3497::Reglan 12::Migraine
3498::cyclobenzaprineOFF LABEL 12::Migraine
3499::Excedrin 12::Migraine
3500::aspirin / butalbital / caffeine 12::Migraine
3501::naratriptan 12::Migraine
3502::NorflexOFF LABEL 12::Migraine
3503::Botox 12::Migraine
3504::MethergineOFF LABEL 12::Migraine
3505::Migranal 12::Migraine
3506::Cafergot 12::Migraine
3507::diclofenac 12::Migraine
3508::Imitrex Statdose 12::Migraine
3509::almotriptan 12::Migraine
3510::zolmitriptan 12::Migraine
3511::metoclopramide 12::Migraine
3512::naproxen / sumatriptan 12::Migraine
3513::acetaminophen / aspirin / caffeine 12::Migraine
3514::eletriptan 12::Migraine
3515::Imitrex Nasal 12::Migraine
3516::Sumavel DosePro 12::Migraine
3517::cyproheptadine 12::Migraine
3518::dihydroergotamine 12::Migraine
3519::frovatriptan 12::Migraine
3520::Migergot 12::Migraine
3521::orphenadrineOFF LABEL 12::Migraine
3522::Zomig-ZMT 12::Migraine
3523::acetaminophen / aspirin / caffeine / salicylamide 12::Migraine
3524::Alsuma 12::Migraine
3525::caffeine / ergotamine 12::Migraine
3526::ergotamine 12::Migraine
3527::venlafaxineOFF LABEL 12::Migraine
3528::AntiflexOFF LABEL 12::Migraine
3529::D.H.E. 45 12::Migraine
3530::Farbital 12::Migraine
3531::NorflexOFF LABEL 12::Migraine
3532::onabotulinumtoxinA 12::Migraine
3533::Onzetra Xsail 12::Migraine
3534::OrfroOFF LABEL 12::Migraine
3535::orphenadrineOFF LABEL 12::Migraine
3536::OrphenateOFF LABEL 12::Migraine
3537::Painaid 12::Migraine
3538::Reglan 12::Migraine
3539::Relpax 12::Migraine
3540::rizatriptan 12::Migraine
3541::sumatriptan 12::Migraine
3542::Sumavel DosePro 12::Migraine
3543::Treximet 12::Migraine
3544::Vanquish 12::Migraine
3545::venlafaxineOFF LABEL 12::Migraine
3546::Zecuity 12::Migraine
3547::Zembrace SymTouch 12::Migraine
3548::zolmitriptan 12::Migraine
3549::Zomig 12::Migraine
3550::Zomig-ZMT 12::Migraine
3551::Cymbalta 12::Depression
3552::Lexapro 12::Depression
3553::Zoloft 12::Depression
3554::Celexa 12::Depression
3555::Prozac 12::Depression
3556::Wellbutrin XL 12::Depression
3557::citalopram 12::Depression
3558::Abilify 12::Depression
3559::bupropion 12::Depression
3560::Xanax 12::Depression
3561::Effexor XR 12::Depression
3562::sertraline 12::Depression
3563::Wellbutrin 12::Depression
3564::fluoxetine 12::Depression
3565::Pristiq 12::Depression
3566::Effexor 12::Depression
3567::Paxil 12::Depression
3568::venlafaxine 12::Depression
3569::Wellbutrin SR 12::Depression
3570::trazodone 12::Depression
3571::Remeron 12::Depression
3572::Viibryd 12::Depression
3573::escitalopram 12::Depression
3574::mirtazapine 12::Depression
3575::paroxetine 12::Depression
3576::Seroquel XR 12::Depression
3577::amitriptyline 12::Depression
3578::alprazolam 12::Depression
3579::Deplin 12::Depression
3580::ZyprexaOFF LABEL 12::Depression
3581::duloxetine 12::Depression
3582::nortriptyline 12::Depression
3583::tramadolOFF LABEL 12::Depression
3584::Fetzima 12::Depression
3585::lamotrigineOFF LABEL 12::Depression
3586::Alprazolam Intensol 12::Depression
3587::aripiprazole 12::Depression
3588::Budeprion SR 12::Depression
3589::Budeprion XL 12::Depression
3590::Desyrel 12::Depression
3591::Niravam 12::Depression
3592::Oleptro 12::Depression
3593::quetiapine 12::Depression
3594::Serzone 12::Depression
3595::Xanax XR 12::Depression
3596::Aplenzin 12::Depression
3597::Desyrel Dividose 12::Depression
3598::doxepin 12::Depression
3599::Forfivo XL 12::Depression
3600::lithiumOFF LABEL 12::Depression
3601::olanzapineOFF LABEL 12::Depression
3602::Paxil CR 12::Depression
3603::risperidoneOFF LABEL 12::Depression
3604::Symbyax 12::Depression
3605::Asendin 12::Depression
3606::desipramine 12::Depression
3607::desvenlafaxine 12::Depression
3608::Emsam 12::Depression
3609::imipramine 12::Depression
3610::Irenka 12::Depression
3611::Methylin ER 12::Depression
3612::methylphenidate 12::Depression
3613::Nardil 12::Depression
3614::nefazodone 12::Depression
3615::Pamelor 12::Depression
3616::Parnate 12::Depression
3617::Pexeva 12::Depression
3618::Prozac Weekly 12::Depression
3619::Rapiflux 12::Depression
3620::Remeron SolTab 12::Depression
3621::Sinequan 12::Depression
3622::Abilify Discmelt 12::Depression
3623::amitriptyline / chlordiazepoxide 12::Depression
3624::amoxapine 12::Depression
3625::Anafranil 12::Depression
3626::Ambien 12::Insomnia
3627::trazodoneOFF LABEL 12::Insomnia
3628::zolpidem 12::Insomnia
3629::Lunesta 12::Insomnia
3630::Ativan 12::Insomnia
3631::Dalmane 12::Insomnia
3632::Restoril 12::Insomnia
3633::Ambien CR 12::Insomnia
3634::temazepam 12::Insomnia
3635::Zyprexa ZydisOFF LABEL 12::Insomnia
3636::Prosom 12::Insomnia
3637::amitriptyline 12::Insomnia
3638::Halcion 12::Insomnia
3639::Rozerem 12::Insomnia
3640::Advil PM 12::Insomnia
3641::Belsomra 12::Insomnia
3642::lorazepam 12::Insomnia
3643::clonazepamOFF LABEL 12::Insomnia
3644::Silenor 12::Insomnia
3645::Sonata 12::Insomnia
3646::Intermezzo 12::Insomnia
3647::Unisom SleepTabs 12::Insomnia
3648::ZyprexaOFF LABEL 12::Insomnia
3649::Tylenol PM 12::Insomnia
3650::diphenhydramine 12::Insomnia
3651::doxepin 12::Insomnia
3652::gabapentinOFF LABEL 12::Insomnia
3653::eszopiclone 12::Insomnia
3654::mirtazapineOFF LABEL 12::Insomnia
3655::doxylamine 12::Insomnia
3656::flurazepam 12::Insomnia
3657::Seconal 12::Insomnia
3658::triazolam 12::Insomnia
3659::quetiapineOFF LABEL 12::Insomnia
3660::diphenhydramine / ibuprofen 12::Insomnia
3661::estazolam 12::Insomnia
3662::olanzapineOFF LABEL 12::Insomnia
3663::Seconal Sodium 12::Insomnia
3664::zaleplon 12::Insomnia
3665::Doral 12::Insomnia
3666::Edluar 12::Insomnia
3667::secobarbital 12::Insomnia
3668::Zolpimist 12::Insomnia
3669::acetaminophen / diphenhydramine 12::Insomnia
3670::chloral hydrate 12::Insomnia
3671::Compoz Nighttime Sleep Aid 12::Insomnia
3672::Nytol 12::Insomnia
3673::oxazepamOFF LABEL 12::Insomnia
3674::quazepam 12::Insomnia
3675::ramelteon 12::Insomnia
3676::Simply Sleep 12::Insomnia
3677::Sominex 12::Insomnia
3678::Unisom SleepGels 12::Insomnia
3679::Unisom SleepMelts 12::Insomnia
3680::butabarbitalOFF LABEL 12::Insomnia
3681::Nytol QuickCaps 12::Insomnia
3682::pentobarbitalOFF LABEL 12::Insomnia
3683::phenobarbitalOFF LABEL 12::Insomnia
3684::Sleepinal 12::Insomnia
3685::suvorexant 12::Insomnia
3686::Tranquil Nighttime Sleep Aid 12::Insomnia
3687::Twilite 12::Insomnia
3688::Z-Sleep 12::Insomnia
3689::ZzzQuil 12::Insomnia
3690::Aceta-Gesic 12::Insomnia
3691::Aldex AN 12::Insomnia
3692::Aldex AN Chewable 12::Insomnia
3693::Aleve PM 12::Insomnia
3694::amobarbitalOFF LABEL 12::Insomnia
3695::Aquachloral Supprettes 12::Insomnia
3696::Care One Sleep Aid 12::Insomnia
3697::dimenhydrinateOFF LABEL 12::Insomnia
3698::diphenhydramine / magnesium salicylate 12::Insomnia
3699::diphenhydramine / naproxen 12::Insomnia
3700::Doans PM 12::Insomnia
3701::Doxytex 12::Insomnia
3702::Equaline Sleep Aid 12::Insomnia
3703::Equate Sleep Aid 12::Insomnia
3704::Excedrin PM 12::Insomnia
3705::Headache Relief PM 12::Insomnia
3706::Hetlioz 12::Insomnia
3707::Ibuprofen PM 12::Insomnia
3708::Legatrin PM 12::Insomnia
3709::Mapap PM 12::Insomnia
3710::Medi-Sleep 12::Insomnia
3711::Midol PM 12::Insomnia
3712::Motrin PM 12::Insomnia
3713::Night Time Pain 12::Insomnia
3714::Nighttime Sleepaid 12::Insomnia
3715::Pain Relief PM Extra Strength 12::Insomnia
3716::Percogesic Extra Strength 12::Insomnia
3717::Sleep Aid 12::Insomnia
3718::tasimelteon 12::Insomnia
3719::Tylenol Sore Throat Nighttime 12::Insomnia
3720::Unisom PM Pain 12::Insomnia
3721::Benadryl 13::Cold|Cough
3722::diphenhydramine 13::Cold
3723::chlorpheniramine 13::Cold
3724::Tussionex Pennkinetic 13::Cold
3725::Acetaminophen 13::Cold
3726::chlorpheniramine 13::Cold
3727::phenylephrine 13::Cold
3728::Tylenol Cold 13::Cold
3729::Banophen 13::Cold
3730::Chlor­Trimeton 13::Cold
3731::Coricidin HBP Maximum Strength Flu 13::Cold
3732::TussiCaps 13::Cold
3733::Tylenol Cold MultiSymptom 13::Cold
3734::Sudafed PE Sinus & Allergy 13::Cold
3735::pseudoephedrine /triprolidine 13::Cold
3736::Sudafed PE Cold & Cough 13::Cold
3737::Vicks Nyquil D Cold and Flu Nighttime Relief 13::Cold
3738::Coricidin HBP Cold & Flu 13::Cold
3739::Vicks Dayquil Cold & Flu Relief 13::Cold
3740::Promethazine DM 13::Cold
3741::carboplatin 13::Cancer
3742::Adriamycin 13::Cancer
3743::Cytoxan 13::Cancer
3744::Adrucil 13::Cancer
3745::fluorouracil 13::Cancer
3746::cyclophosphamide 13::Cancer
3747::doxorubicin 13::Cancer
3748::etoposide 13::Cancer
3749::Paraplatin 13::Cancer
3750::Cosmegen 13::Cancer
3751::Ethyol 13::Cancer
3752::Cytoxan Lyophilized 13::Cancer
3753::Leukeran 13::Cancer
3754::Vincasar PFS 13::Cancer
3755::Oncovin 13::Cancer
3756::Toposar 13::Cancer
3757::vincristine 13::Cancer
3758::Etopophos 13::Cancer
3759::Fludara 13::Cancer
3760::Neosar 13::Cancer
3761::amifostine 13::Cancer
3762::chlorambucil 13::Cancer
3763::Hycamtin 13::Cancer
3764::Ifex 13::Cancer
3765::Mustargen 13::Cancer
3766::Aricept 13::Alzheimer
3767::Namenda 13::Alzheimer
3768::donepezil 13::Alzheimer
3769::Exelon 13::Alzheimer
3770::Aricept ODT 13::Alzheimer
3771::memantine 13::Alzheimer
3772::Namenda XR 13::Alzheimer
3773::Razadyne ER 13::Alzheimer
3774::galantamine 13::Alzheimer
3775::Razadyne 13::Alzheimer
3776::rivastigmine 13::Alzheimer
3777::Alpha E 13::Alzheimer
3778::vitamin e 13::Alzheimer
3779::Hydergine 13::Alzheimer
3780::Namzaric 13::Alzheimer
3781::Aqua-E 13::Alzheimer
3782::Aqua Gem-E 13::Alzheimer
3783::Aquasol E 13::Alzheimer
3784::Aquavite-E 13::Alzheimer
3785::Nutr-E-Sol 13::Alzheimer
3786::donepezil / memantine 13::Alzheimer
3787::E-400 Clear 13::Alzheimer
3788::E-600 13::Alzheimer
3789::E-Gems 13::Alzheimer
3790::ergoloid mesylates 13::Alzheimer
3791::sumatriptan 13::Migraine
3792::Imitrex 13::Migraine
3793::Maxalt 13::Migraine
3794::Relpax 13::Migraine
3795::Amerge 13::Migraine
3796::Axert 13::Migraine
3797::Butalbital Compound 13::Migraine
3798::Treximet 13::Migraine
3799::Zomig 13::Migraine
3800::Maxalt-MLT 13::Migraine
3801::Excedrin Migraine 13::Migraine
3802::Cambia 13::Migraine
3803::Fiorinal 13::Migraine
3804::gabapentinOFF LABEL 13::Migraine
3805::Frova 13::Migraine
3806::rizatriptan 13::Migraine
3807::Reglan 13::Migraine
3808::cyclobenzaprineOFF LABEL 13::Migraine
3809::Excedrin 13::Migraine
3810::aspirin / butalbital / caffeine 13::Migraine
3811::naratriptan 13::Migraine
3812::NorflexOFF LABEL 13::Migraine
3813::Botox 13::Migraine
3814::MethergineOFF LABEL 13::Migraine
3815::Migranal 13::Migraine
3816::Cafergot 13::Migraine
3817::diclofenac 13::Migraine
3818::Imitrex Statdose 13::Migraine
3819::almotriptan 13::Migraine
3820::zolmitriptan 13::Migraine
3821::metoclopramide 13::Migraine
3822::naproxen / sumatriptan 13::Migraine
3823::acetaminophen / aspirin / caffeine 13::Migraine
3824::eletriptan 13::Migraine
3825::Imitrex Nasal 13::Migraine
3826::Sumavel DosePro 13::Migraine
3827::cyproheptadine 13::Migraine
3828::dihydroergotamine 13::Migraine
3829::frovatriptan 13::Migraine
3830::Migergot 13::Migraine
3831::orphenadrineOFF LABEL 13::Migraine
3832::Zomig-ZMT 13::Migraine
3833::acetaminophen / aspirin / caffeine / salicylamide 13::Migraine
3834::Alsuma 13::Migraine
3835::caffeine / ergotamine 13::Migraine
3836::ergotamine 13::Migraine
